1.01254,16.5239,-34.8207,12.4295,1.23383,-0.941524,-4.15803,1.02589,-1.58627,-3.23848,1.40983,-1.71542,-0.989394,0.716381,-0.825246,-14.5576,-3.43008,-1.94141,39.1252,-7.25169,6.3994,17.0477,-2.3856,1.88663,5.86415e-15,-2.06736e-14,-41.533,-3.682,-79.3252,32.927,-19.8069,-4.36991,16.2661,7.12502,21.3987,-12.5722,5.86415e-15,-2.06736e-14,-39.5666,24.8198,64.986,51.9591,-0.589217,-0.913109,20.2969,7.12502,24.7155,48.7205,-32.982,-0.231072,22.4121,61.0675,0,0,0,-23.3432,-9.63608,-22.465,30.0825,-24.2814,21.2184,-4.32702
1.03164,16.512,-34.7282,12.4922,0.680776,-1.20238,-4.38382,0.924664,-1.55371,-2.96777,1.28585,-1.27848,-0.594445,0.655129,-0.391631,-15.2851,-3.2064,-2.20857,38.9078,-6.65582,6.03187,17.0567,-2.22129,1.86326,-2.24627e-14,2.54444e-14,-40.7776,-2.84528,-79.3936,32.9098,-19.0237,-4.7971,16.0697,7.12502,20.9884,-12.8147,-2.24627e-14,2.54444e-14,-39.2059,25.915,65.3974,53.0585,-0.503882,-1.44127,20.2785,7.12502,24.2092,48.7704,-34.1411,0.157587,22.5624,60.2588,-6.30699,-20.1864,-1.89228,-23.1047,-9.6985,-22.3475,30.1466,-24.3242,22.0342,-5.72676
1.04751,16.5073,-34.6194,12.0026,0.816827,-1.36912,-3.71868,1.02221,-1.11705,-3.16232,1.38464,-1.33712,-1.15368,0.699708,-0.708396,-14.451,-3.27448,-2.157,38.5872,-6.75999,6.0697,16.6771,-2.2754,1.85255,-1.31695e-14,-8.74653e-15,-41.5414,-3.49413,-79.3385,32.8985,-17.8653,-5.14484,15.8258,7.12502,20.6542,-13.0952,-1.31695e-14,-8.74653e-15,-39.2412,25.0912,65.4913,53.9147,0.0932367,-1.98424,20.5584,7.12502,23.6885,49.1187,-34.3828,0.0723367,22.7916,59.1469,-9.71242,-20.8456,4.69772,-22.1021,-10.001,-22.3221,30.1539,-25.0957,22.0265,-5.73675
1.03293,16.5113,-34.5524,11.9844,2.17588,-1.42203,-3.85822,0.334025,-1.42972,-2.38539,0.492195,-0.841297,-0.288579,0.256131,-0.0432329,-15.9373,-3.11649,-2.22238,38.1986,-6.36379,5.8065,16.8024,-2.13273,1.79075,5.46658e-16,1.82882e-14,-39.7968,-3.18184,-79.3547,32.5345,-16.7759,-5.52552,16.1453,7.12502,20.2884,-12.815,5.46658e-16,1.82882e-14,-37.6862,26.5175,66.3228,54.5602,0.263561,-2.36863,20.3407,7.12502,23.3198,48.9483,-35.2358,-0.814407,23.2378,58.0698,-12.1369,-21.4568,7.00674,-22.0129,-10.0559,-22.0734,30.3394,-25.095,20.94,-5.65306
1.063,16.5057,-34.4226,11.5542,1.24135,-1.73216,-3.79754,0.78118,-0.919431,-2.61813,1.06858,-0.881592,-0.556513,0.540161,-0.353442,-14.2863,-3.21424,-2.29707,37.67,-6.49567,5.94183,16.1301,-2.22479,1.84503,2.23633e-14,-1.07344e-14,-41.0382,-3.33264,-79.3427,32.7266,-15.7624,-5.80381,16.2944,7.12502,20.0209,-12.6941,2.23633e-14,-1.07344e-14,-38.2015,25.4978,66.3692,55.5801,1.03818,-3.29788,20.8256,7.12502,22.4281,49.5435,-35.5171,-0.0127927,23.3023,56.7859,-12.6919,-21.7615,6.45176,-20.9293,-10.4566,-22.1086,30.4329,-26.699,21.4647,-2.72362
1.03018,16.5056,-34.4175,12.8549,2.58374,-1.79446,-3.40888,0.179805,-1.31175,-2.95758,0.268219,-0.465297,-1.12593,0.152105,0.264532,-16.2783,-3.23688,-2.29269,37.9468,-6.44157,5.63916,16.7512,-2.19534,1.70237,1.63997e-15,2.78299e-15,-40.1874,-3.1897,-79.3329,32.4758,-14.7794,-5.70024,16.4754,7.12502,20.1205,-12.5027,1.63997e-15,2.78299e-15,-37.2319,26.0038,66.9403,56.2143,1.66347,-4.09949,21.3664,7.12502,21.6584,50.175,-38.1302,-0.514014,23.6988,55.5054,-13.3336,-22.4631,7.55857,-22.6568,-10.4289,-21.4831,30.5067,-25.3924,20.7033,-3.51957
1.06476,16.5037,-34.3002,12.6659,1.31265,-2.0902,-3.89704,0.658979,-0.922906,-2.58783,0.907786,-0.470401,-0.476446,0.462511,0.0660767,-16.283,-3.25052,-2.04379,37.392,-6.41971,5.43068,16.4349,-2.18864,1.55586,-9.0447e-15,-3.18055e-15,-39.8926,-3.58035,-79.2928,32.3047,-13.8211,-5.75604,16.0264,7.12502,20.0669,-12.9573,-9.0447e-15,-3.18055e-15,-36.4241,25.9909,67.3852,56.8403,1.95325,-4.53166,21.7051,7.12502,21.2433,50.561,-38.5381,0.30296,23.6107,53.8834,-13.7217,-22.1094,5.89553,-21.7067,-10.1431,-21.6339,30.3451,-26.4619,21.3178,-3.32853
1.08332,16.5076,-34.1836,12.3342,0.983927,-2.17129,-3.25857,0.811372,-0.807299,-2.63879,1.09963,-0.455729,-0.884751,0.558541,0.0120022,-16.3529,-3.24536,-1.68946,37.0449,-6.39804,5.15318,16.2405,-2.1727,1.36669,-9.64106e-15,-6.36111e-15,-40.0969,-3.84304,-79.2855,32.0049,-13.0356,-6.01634,15.9259,7.12502,19.8166,-13.0838,-9.64106e-15,-6.36111e-15,-36.2127,25.6314,67.6046,57.6188,2.44762,-4.90255,22.0359,7.12502,20.887,50.9315,-38.6393,0.556299,23.4865,52.089,-13.6839,-21.9265,2.41472,-20.6198,-10.8184,-21.7604,30.0327,-27.2796,22.1585,-3.27641
1.0918,16.5147,-34.0814,12.1958,0.785163,-2.17843,-3.38009,0.836778,-0.809282,-2.52736,1.13599,-0.366517,-0.704589,0.576642,0.108519,-15.682,-3.19665,-1.83038,36.3168,-6.2386,5.21198,15.707,-2.14665,1.44144,-5.26779e-15,2.78299e-15,-40.0677,-3.88012,-79.2216,31.5243,-12.4235,-5.87747,16.335,7.12502,19.9501,-12.6609,-5.26779e-15,2.78299e-15,-35.874,25.7601,67.8244,58.2701,2.9184,-5.1426,22.2545,7.12502,20.6564,51.1753,-38.9431,0.863453,23.302,50.0627,-11.9249,-21.8088,-5.46702,-19.7249,-11.0433,-21.9198,29.4668,-27.2101,22.9039,-4.72466
1.09609,16.5335,-33.979,12.1409,1.07598,-2.26396,-2.99411,0.567087,-0.774254,-2.55101,0.77246,-0.0859436,-0.945075,0.397275,0.361969,-16.2418,-3.12085,-2.19083,36.4196,-5.98441,5.13447,15.8878,-2.08948,1.51245,8.44835e-16,8.74653e-15,-40.0416,-3.34859,-79.2592,31.2249,-12.0183,-5.82902,16.3497,7.12502,19.9967,-12.6413,8.44835e-16,8.74653e-15,-35.7917,26.1703,67.9427,58.9947,3.37511,-5.33443,22.2532,7.12502,20.4721,51.1939,-39.1903,0.926979,23.2682,47.889,-12.5511,-21.4867,-5.139,-18.8642,-10.6164,-21.9083,28.6679,-26.3588,22.8998,-6.87731
